,hotel,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival,lodgings
5783,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5784,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5785,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5786,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5787,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5788,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5789,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5790,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5791,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5792,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5793,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5794,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5795,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5796,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5797,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5798,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5799,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5800,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5801,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5802,City Hotel,Yes,311,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,24/08/2018,2
5803,City Hotel,Yes,311,1,1,1,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,60,0,0,Canceled,02/07/2018,24/08/2018,2
5804,City Hotel,Yes,311,1,1,1,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,60,0,0,Canceled,02/07/2018,24/08/2018,2
5805,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5806,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5807,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5808,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5809,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5810,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5811,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5812,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5813,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5814,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5815,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5816,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5817,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5818,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5819,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5820,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5821,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5822,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5823,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5824,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5825,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5826,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5827,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5828,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5829,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5830,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5831,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5832,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5833,City Hotel,Yes,313,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,26/08/2018,2
5834,City Hotel,Yes,313,0,2,1,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,60,0,0,Canceled,02/07/2018,26/08/2018,2
5835,City Hotel,Yes,313,0,2,1,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,60,0,0,Canceled,02/07/2018,26/08/2018,2
5836,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5837,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5838,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5839,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5840,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5841,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5842,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5843,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5844,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5845,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5846,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5847,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5848,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5849,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5850,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5851,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5852,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5853,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5854,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5855,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5856,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5857,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5858,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5859,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5860,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5861,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5862,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5863,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5864,City Hotel,Yes,323,1,1,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,05/09/2018,2
5865,City Hotel,Yes,323,1,1,1,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,60,0,0,Canceled,02/07/2018,05/09/2018,2
5866,City Hotel,Yes,323,1,1,1,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,60,0,0,Canceled,02/07/2018,05/09/2018,2
5867,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5868,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5869,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5870,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5871,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5872,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5873,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5874,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5875,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5876,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5877,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5878,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5879,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5880,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5881,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5882,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5883,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5884,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5885,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5886,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5887,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5888,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5889,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5890,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5891,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5892,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5893,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5894,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5895,City Hotel,Yes,327,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,09/09/2018,2
5896,City Hotel,Yes,327,0,2,1,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,60,0,0,Canceled,02/07/2018,09/09/2018,2
5897,City Hotel,Yes,327,0,2,1,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,60,0,0,Canceled,02/07/2018,09/09/2018,2
5898,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5899,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5900,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5901,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5902,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5903,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5904,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5905,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5906,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5907,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5908,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5909,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5910,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5911,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5912,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5913,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5914,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5915,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5916,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5917,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5918,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5919,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5920,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5921,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5922,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5923,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5924,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
5925,City Hotel,Yes,334,0,2,2,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,0,Transient-Party,62,0,0,Canceled,02/07/2018,16/09/2018,2
